0.000000,0.000000,0.000000,0.300702,0.109446,0.000000,0.257290,0.355648,0.000000,0.157290,0.528853,0.000000
0.000000,0.000000,0.000000,0.300702,0.109446,0.000000,0.257290,0.355648,0.000000,0.157290,0.528853,0.000000
0.000000,0.000000,0.000000,0.300702,0.109446,0.000000,0.257289,0.355648,0.000000,0.157289,0.528853,0.000000
0.000000,0.000000,0.000000,0.300702,0.109446,0.000000,0.257287,0.355648,0.000000,0.157284,0.528851,0.000000
0.000000,0.000000,0.000000,0.300702,0.109446,0.000000,0.257282,0.355646,0.000000,0.157270,0.528844,0.000000
0.000000,0.000000,0.000000,0.300702,0.109444,0.000000,0.257271,0.355643,0.000000,0.157240,0.528830,0.000000
0.000000,0.000000,0.000000,0.300703,0.109442,0.000000,0.257250,0.355637,0.000000,0.157182,0.528802,0.000000
0.000000,0.000000,0.000000,0.300705,0.109438,0.000000,0.257214,0.355626,0.000000,0.157082,0.528755,0.000000
0.000000,0.000000,0.000000,0.300707,0.109433,0.000000,0.257157,0.355610,0.000000,0.156923,0.528680,0.000000
0.000000,0.000000,0.000000,0.300709,0.109425,0.000000,0.257072,0.355587,0.000000,0.156687,0.528569,0.000000
0.000000,0.000000,0.000000,0.300776,0.109243,0.000000,0.257001,0.355380,0.000000,0.156462,0.528273,0.000000
0.000000,0.000000,0.000000,0.300900,0.108900,0.000000,0.256958,0.355008,0.000000,0.156202,0.527774,0.000000
0.000000,0.000000,0.000000,0.301078,0.108408,0.000000,0.256954,0.354483,0.000000,0.155870,0.527058,0.000000
0.000000,0.000000,0.000000,0.301304,0.107777,0.000000,0.256989,0.353818,0.000000,0.155444,0.526122,0.000000
0.000000,0.000000,0.000000,0.301575,0.107016,0.000000,0.257063,0.353022,0.000000,0.154910,0.524966,0.000000
0.000000,0.000000,0.000000,0.301886,0.106137,0.000000,0.257170,0.352105,0.000000,0.154257,0.523596,0.000000
0.000000,0.000000,0.000000,0.302231,0.105149,0.000000,0.257306,0.351079,0.000000,0.153479,0.522018,0.000000
0.000000,0.000000,0.000000,0.302607,0.104063,0.000000,0.257463,0.349953,0.000000,0.152570,0.520240,0.000000
0.000000,0.000000,0.000000,0.303007,0.102891,0.000000,0.257635,0.348740,0.000000,0.151526,0.518271,0.000000
0.000000,0.000000,0.000000,0.303427,0.101646,0.000000,0.257814,0.347450,0.000000,0.150342,0.516120,0.000000
0.000000,0.000000,0.000000,0.303804,0.100514,0.000000,0.257952,0.346274,0.000000,0.148897,0.513925,0.000000
0.000000,0.000000,0.000000,0.304137,0.099502,0.000000,0.258012,0.345210,0.000000,0.147211,0.511713,0.000000
0.000000,0.000000,0.000000,0.304426,0.098615,0.000000,0.257965,0.344260,0.000000,0.145291,0.509500,0.000000
0.000000,0.000000,0.000000,0.304670,0.097860,0.000000,0.257789,0.343425,0.000000,0.143136,0.507298,0.000000
0.000000,0.000000,0.000000,0.304867,0.097242,0.000000,0.257464,0.342707,0.000000,0.140740,0.505113,0.000000
0.000000,0.000000,0.000000,0.305018,0.096769,0.000000,0.256973,0.342109,0.000000,0.138096,0.502946,0.000000
0.000000,0.000000,0.000000,0.305120,0.096445,0.000000,0.256305,0.341633,0.000000,0.135194,0.500794,0.000000
0.000000,0.000000,0.000000,0.305175,0.096272,0.000000,0.255448,0.341276,0.000000,0.132027,0.498652,0.000000
0.000000,0.000000,0.000000,0.305185,0.096240,0.000000,0.254397,0.341026,0.000000,0.128593,0.496504,0.000000
0.000000,0.000000,0.000000,0.305161,0.096317,0.000000,0.253148,0.340847,0.000000,0.124910,0.494323,0.000000
0.000000,0.000000,0.000000,0.305107,0.096487,0.000000,0.251713,0.340718,0.000000,0.120980,0.492075,0.000000
0.000000,0.000000,0.000000,0.305024,0.096748,0.000000,0.250104,0.340641,0.000000,0.116796,0.489734,0.000000
0.000000,0.000000,0.000000,0.304912,0.097100,0.000000,0.248329,0.340613,0.000000,0.112359,0.487283,0.000000
0.000000,0.000000,0.000000,0.304771,0.097543,0.000000,0.246389,0.340630,0.000000,0.107675,0.484708,0.000000
0.000000,0.000000,0.000000,0.304601,0.098074,0.000000,0.244288,0.340690,0.000000,0.102755,0.481999,0.000000
0.000000,0.000000,0.000000,0.304400,0.098693,0.000000,0.242027,0.340787,0.000000,0.097610,0.479148,0.000000
0.000000,0.000000,0.000000,0.304170,0.099400,0.000000,0.239608,0.340919,0.000000,0.092253,0.476148,0.000000
0.000000,0.000000,0.000000,0.303910,0.100194,0.000000,0.237031,0.341082,0.000000,0.086699,0.472993,0.000000
0.000000,0.000000,0.000000,0.303618,0.101074,0.000000,0.234297,0.341271,0.000000,0.080965,0.469681,0.000000
0.000000,0.000000,0.000000,0.303295,0.102040,0.000000,0.231408,0.341481,0.000000,0.075066,0.466210,0.000000
0.000000,0.000000,0.000000,0.302939,0.103091,0.000000,0.228364,0.341709,0.000000,0.069022,0.462580,0.000000
0.000000,0.000000,0.000000,0.302550,0.104228,0.000000,0.225166,0.341950,0.000000,0.062849,0.458796,0.000000
0.000000,0.000000,0.000000,0.302127,0.105449,0.000000,0.221814,0.342198,0.000000,0.056567,0.454862,0.000000
0.000000,0.000000,0.000000,0.301668,0.106755,0.000000,0.218311,0.342449,0.000000,0.050194,0.450785,0.000000
0.000000,0.000000,0.000000,0.301172,0.108145,0.000000,0.214656,0.342698,0.000000,0.043748,0.446575,0.000000
0.000000,0.000000,0.000000,0.300639,0.109620,0.000000,0.210853,0.342940,0.000000,0.037247,0.442242,0.000000
0.000000,0.000000,0.000000,0.300066,0.111178,0.000000,0.206905,0.343171,0.000000,0.030708,0.437800,0.000000
0.000000,0.000000,0.000000,0.299453,0.112819,0.000000,0.202814,0.343386,0.000000,0.024147,0.433263,0.000000
0.000000,0.000000,0.000000,0.298797,0.114544,0.000000,0.198587,0.343581,0.000000,0.017578,0.428645,0.000000
0.000000,0.000000,0.000000,0.298097,0.116353,0.000000,0.194228,0.343754,0.000000,0.011014,0.423959,0.000000
0.000000,0.000000,0.000000,0.297352,0.118245,0.000000,0.189744,0.343901,0.000000,0.004469,0.419222,0.000000
0.000000,0.000000,0.000000,0.296558,0.120221,0.000000,0.185143,0.344022,0.000000,-0.002048,0.414445,0.000000
0.000000,0.000000,0.000000,0.295715,0.122281,0.000000,0.180435,0.344115,0.000000,-0.008527,0.409641,0.000000
0.000000,0.000000,0.000000,0.294819,0.124425,0.000000,0.175628,0.344182,0.000000,-0.014958,0.404821,0.000000
0.000000,0.000000,0.000000,0.293869,0.126652,0.000000,0.170733,0.344224,0.000000,-0.021334,0.399994,0.000000
0.000000,0.000000,0.000000,0.292862,0.128964,0.000000,0.165761,0.344244,0.000000,-0.027647,0.395170,0.000000
0.000000,0.000000,0.000000,0.291795,0.131360,0.000000,0.160723,0.344245,0.000000,-0.033889,0.390359,0.000000
0.000000,0.000000,0.000000,0.290667,0.133839,0.000000,0.155630,0.344232,0.000000,-0.040051,0.385571,0.000000
0.000000,0.000000,0.000000,0.289473,0.136401,0.000000,0.150492,0.344209,0.000000,-0.046129,0.380818,0.000000
0.000000,0.000000,0.000000,0.288213,0.139045,0.000000,0.145321,0.344183,0.000000,-0.052114,0.376112,0.000000
0.000000,0.000000,0.000000,0.286883,0.141768,0.000000,0.140127,0.344160,0.000000,-0.058001,0.371465,0.000000
0.000000,0.000000,0.000000,0.285482,0.144569,0.000000,0.134918,0.344145,0.000000,-0.063784,0.366894,0.000000
0.000000,0.000000,0.000000,0.284007,0.147445,0.000000,0.129704,0.344145,0.000000,-0.069460,0.362411,0.000000
0.000000,0.000000,0.000000,0.282456,0.150395,0.000000,0.124494,0.344167,0.000000,-0.075025,0.358032,0.000000
0.000000,0.000000,0.000000,0.280828,0.153413,0.000000,0.119293,0.344217,0.000000,-0.080479,0.353771,0.000000
0.000000,0.000000,0.000000,0.279122,0.156497,0.000000,0.114108,0.344301,0.000000,-0.085821,0.349640,0.000000
0.000000,0.000000,0.000000,0.277335,0.159641,0.000000,0.108944,0.344424,0.000000,-0.091052,0.345653,0.000000
0.000000,0.000000,0.000000,0.275467,0.162843,0.000000,0.103804,0.344589,0.000000,-0.096177,0.341818,0.000000
0.000000,0.000000,0.000000,0.273519,0.166095,0.000000,0.098691,0.344799,0.000000,-0.101198,0.338142,0.000000
0.000000,0.000000,0.000000,0.271488,0.169393,0.000000,0.093605,0.345056,0.000000,-0.106123,0.334628,0.000000
0.000000,0.000000,0.000000,0.269377,0.172731,0.000000,0.088546,0.345358,0.000000,-0.110958,0.331275,0.000000
0.000000,0.000000,0.000000,0.267185,0.176102,0.000000,0.083511,0.345701,0.000000,-0.115710,0.328076,0.000000
0.000000,0.000000,0.000000,0.264914,0.179500,0.000000,0.078499,0.346082,0.000000,-0.120389,0.325023,0.000000
0.000000,0.000000,0.000000,0.262565,0.182919,0.000000,0.073505,0.346492,0.000000,-0.125001,0.322099,0.000000
0.000000,0.000000,0.000000,0.260141,0.186351,0.000000,0.068525,0.346924,0.000000,-0.129556,0.319285,0.000000
0.000000,0.000000,0.000000,0.257642,0.189791,0.000000,0.063553,0.347365,0.000000,-0.134061,0.316562,0.000000
0.000000,0.000000,0.000000,0.255071,0.193233,0.000000,0.058585,0.347808,0.000000,-0.138521,0.313908,0.000000
0.000000,0.000000,0.000000,0.252430,0.196670,0.000000,0.053618,0.348240,0.000000,-0.142941,0.311301,0.000000
0.000000,0.000000,0.000000,0.249722,0.200097,0.000000,0.048647,0.348653,0.000000,-0.147328,0.308729,0.000000
0.000000,0.000000,0.000000,0.246946,0.203513,0.000000,0.043675,0.349049,0.000000,-0.151667,0.306138,0.000000
0.000000,0.000000,0.000000,0.244117,0.206898,0.000000,0.038663,0.349336,0.000000,-0.156079,0.303779,0.000000
0.000000,0.000000,0.000000,0.241167,0.210329,0.000000,0.033804,0.349974,0.000000,-0.159942,0.300353,0.000000
0.000000,0.000000,0.000000,0.238369,0.213495,0.000000,0.028397,0.349184,0.000000,-0.165182,0.298912,0.000000
0.000000,0.000000,0.000000,0.235309,0.216864,0.000000,0.023473,0.349626,0.000000,-0.169000,0.295276,0.000000
0.000000,0.000000,0.000000,0.232377,0.220002,0.000000,0.018107,0.348799,0.000000,-0.174131,0.293624,0.000000
0.000000,0.000000,0.000000,0.229181,0.223330,0.000000,0.013188,0.349215,0.000000,-0.177822,0.289924,0.000000
0.000000,0.000000,0.000000,0.226146,0.226402,0.000000,0.007810,0.348178,0.000000,-0.183028,0.288337,0.000000
0.000000,0.000000,0.000000,0.222835,0.229662,0.000000,0.002866,0.348464,0.000000,-0.186714,0.284753,0.000000
0.000000,0.000000,0.000000,0.219681,0.232681,0.000000,-0.002474,0.347343,0.000000,-0.191923,0.283243,0.000000
0.000000,0.000000,0.000000,0.216247,0.235876,0.000000,-0.007410,0.347579,0.000000,-0.195583,0.279822,0.000000
0.000000,0.000000,0.000000,0.212980,0.238830,0.000000,-0.012705,0.346377,0.000000,-0.200826,0.278477,0.000000
0.000000,0.000000,0.000000,0.209431,0.241948,0.000000,-0.017626,0.346567,0.000000,-0.204495,0.275291,0.000000
0.000000,0.000000,0.000000,0.206054,0.244830,0.000000,-0.022860,0.345320,0.000000,-0.209766,0.274144,0.000000
0.000000,0.000000,0.000000,0.202397,0.247861,0.000000,-0.027756,0.345481,0.000000,-0.213461,0.271228,0.000000
0.000000,0.000000,0.000000,0.198918,0.250662,0.000000,-0.032916,0.344220,0.000000,-0.218753,0.270296,0.000000
0.000000,0.000000,0.000000,0.195165,0.253595,0.000000,-0.037775,0.344364,0.000000,-0.222485,0.267669,0.000000
0.000000,0.000000,0.000000,0.191593,0.256305,0.000000,-0.042851,0.343116,0.000000,-0.227777,0.266944,0.000000
0.000000,0.000000,0.000000,0.187759,0.259126,0.000000,-0.047663,0.343246,0.000000,-0.231552,0.264601,0.000000
0.000000,0.000000,0.000000,0.184107,0.261734,0.000000,-0.052644,0.342038,0.000000,-0.236805,0.264033,0.000000
0.000000,0.000000,0.000000,0.180214,0.264430,0.000000,-0.057402,0.342140,0.000000,-0.240616,0.261937,0.000000
0.000000,0.000000,0.000000,0.176496,0.266925,0.000000,-0.062276,0.341004,0.000000,-0.245751,0.261399,0.000000
0.000000,0.000000,0.000000,0.172573,0.269478,0.000000,-0.066969,0.341029,0.000000,-0.249576,0.259453,0.000000
0.000000,0.000000,0.000000,0.168805,0.271854,0.000000,-0.071720,0.340028,0.000000,-0.254395,0.258606,0.000000
0.000000,0.000000,0.000000,0.164919,0.274230,0.000000,-0.076345,0.339742,0.000000,-0.258243,0.256596,0.000000
0.000000,0.000000,0.000000,0.161127,0.276475,0.000000,-0.080952,0.338906,0.000000,-0.262384,0.254747,0.000000
0.000000,0.000000,0.000000,0.157341,0.278647,0.000000,-0.085486,0.338105,0.000000,-0.266138,0.252287,0.000000
0.000000,0.000000,0.000000,0.153598,0.280727,0.000000,-0.089959,0.337118,0.000000,-0.269841,0.249696,0.000000
0.000000,0.000000,0.000000,0.149873,0.282733,0.000000,-0.094359,0.336125,0.000000,-0.273347,0.246887,0.000000
0.000000,0.000000,0.000000,0.146188,0.284656,0.000000,-0.098690,0.335002,0.000000,-0.276864,0.244150,0.000000
0.000000,0.000000,0.000000,0.142516,0.286512,0.000000,-0.102940,0.333957,0.000000,-0.280171,0.241280,0.000000
0.000000,0.000000,0.000000,0.138903,0.288281,0.000000,-0.107113,0.332737,0.000000,-0.283614,0.238677,0.000000
0.000000,0.000000,0.000000,0.135292,0.289993,0.000000,-0.111201,0.331720,0.000000,-0.286735,0.235867,0.000000
0.000000,0.000000,0.000000,0.131770,0.291611,0.000000,-0.115200,0.330414,0.000000,-0.290191,0.233571,0.000000
0.000000,0.000000,0.000000,0.128235,0.293182,0.000000,-0.119116,0.329478,0.000000,-0.293151,0.230929,0.000000
0.000000,0.000000,0.000000,0.124821,0.294652,0.000000,-0.122929,0.328120,0.000000,-0.296677,0.229067,0.000000
0.000000,0.000000,0.000000,0.121385,0.296084,0.000000,-0.126664,0.327263,0.000000,-0.299566,0.226740,0.000000
0.000000,0.000000,0.000000,0.118076,0.297419,0.000000,-0.130281,0.326032,0.000000,-0.302932,0.225077,0.000000
0.000000,0.000000,0.000000,0.114793,0.298701,0.000000,-0.133809,0.325100,0.000000,-0.305832,0.223079,0.000000
0.000000,0.000000,0.000000,0.111609,0.299906,0.000000,-0.137222,0.324053,0.000000,-0.308821,0.221322,0.000000
0.000000,0.000000,0.000000,0.108496,0.301046,0.000000,-0.140530,0.323095,0.000000,-0.311631,0.219537,0.000000
0.000000,0.000000,0.000000,0.105475,0.302118,0.000000,-0.143724,0.322126,0.000000,-0.314420,0.217902,0.000000
0.000000,0.000000,0.000000,0.102538,0.303127,0.000000,-0.146807,0.321211,0.000000,-0.317115,0.216352,0.000000
0.000000,0.000000,0.000000,0.099694,0.304074,0.000000,-0.149777,0.320326,0.000000,-0.319761,0.214943,0.000000
0.000000,0.000000,0.000000,0.096943,0.304962,0.000000,-0.152635,0.319494,0.000000,-0.322341,0.213666,0.000000
0.000000,0.000000,0.000000,0.094288,0.305794,0.000000,-0.155378,0.318713,0.000000,-0.324869,0.212539,0.000000
0.000000,0.000000,0.000000,0.091731,0.306570,0.000000,-0.158008,0.317992,0.000000,-0.327341,0.211566,0.000000
0.000000,0.000000,0.000000,0.089274,0.307295,0.000000,-0.160524,0.317333,0.000000,-0.329762,0.210756,0.000000
0.000000,0.000000,0.000000,0.086919,0.307969,0.000000,-0.162927,0.316743,0.000000,-0.332133,0.210115,0.000000
0.000000,0.000000,0.000000,0.084666,0.308596,0.000000,-0.165218,0.316223,0.000000,-0.334456,0.209647,0.000000
0.000000,0.000000,0.000000,0.082516,0.309178,0.000000,-0.167397,0.315779,0.000000,-0.336733,0.209359,0.000000
0.000000,0.000000,0.000000,0.080470,0.309717,0.000000,-0.169465,0.315413,0.000000,-0.338965,0.209254,0.000000
0.000000,0.000000,0.000000,0.078527,0.310215,0.000000,-0.171425,0.315128,0.000000,-0.341154,0.209335,0.000000
0.000000,0.000000,0.000000,0.076687,0.310675,0.000000,-0.173277,0.314927,0.000000,-0.343300,0.209608,0.000000
0.000000,0.000000,0.000000,0.074949,0.311099,0.000000,-0.175023,0.314812,0.000000,-0.345405,0.210074,0.000000
0.000000,0.000000,0.000000,0.073311,0.311489,0.000000,-0.176667,0.314784,0.000000,-0.347471,0.210736,0.000000
0.000000,0.000000,0.000000,0.071773,0.311847,0.000000,-0.178209,0.314845,0.000000,-0.349498,0.211597,0.000000
0.000000,0.000000,0.000000,0.070330,0.312176,0.000000,-0.179654,0.314996,0.000000,-0.351488,0.212658,0.000000
0.000000,0.000000,0.000000,0.068982,0.312476,0.000000,-0.181003,0.315239,0.000000,-0.353440,0.213921,0.000000
0.000000,0.000000,0.000000,0.067723,0.312752,0.000000,-0.182261,0.315574,0.000000,-0.355358,0.215387,0.000000
0.000000,0.000000,0.000000,0.066552,0.313003,0.000000,-0.183430,0.316001,0.000000,-0.357240,0.217057,0.000000
0.000000,0.000000,0.000000,0.065464,0.313232,0.000000,-0.184515,0.316520,0.000000,-0.359090,0.218931,0.000000
0.000000,0.000000,0.000000,0.064454,0.313442,0.000000,-0.185519,0.317131,0.000000,-0.360906,0.221009,0.000000
0.000000,0.000000,0.000000,0.063517,0.313633,0.000000,-0.186448,0.317833,0.000000,-0.362691,0.223291,0.000000
0.000000,0.000000,0.000000,0.062649,0.313807,0.000000,-0.187305,0.318627,0.000000,-0.364446,0.225777,0.000000
0.000000,0.000000,0.000000,0.061843,0.313967,0.000000,-0.188095,0.319509,0.000000,-0.366171,0.228465,0.000000
0.000000,0.000000,0.000000,0.061094,0.314114,0.000000,-0.188825,0.320480,0.000000,-0.367868,0.231354,0.000000
0.000000,0.000000,0.000000,0.060396,0.314249,0.000000,-0.189498,0.321537,0.000000,-0.369538,0.234443,0.000000
0.000000,0.000000,0.000000,0.059742,0.314374,0.000000,-0.190120,0.322678,0.000000,-0.371182,0.237728,0.000000
0.000000,0.000000,0.000000,0.059127,0.314490,0.000000,-0.190696,0.323901,0.000000,-0.372800,0.241207,0.000000
0.000000,0.000000,0.000000,0.058544,0.314599,0.000000,-0.191231,0.325202,0.000000,-0.374392,0.244877,0.000000
0.000000,0.000000,0.000000,0.057988,0.314702,0.000000,-0.191730,0.326580,0.000000,-0.375958,0.248733,0.000000
0.000000,0.000000,0.000000,0.057452,0.314800,0.000000,-0.192197,0.328030,0.000000,-0.377498,0.252771,0.000000
0.000000,0.000000,0.000000,0.056932,0.314895,0.000000,-0.192638,0.329548,0.000000,-0.379010,0.256985,0.000000
0.000000,0.000000,0.000000,0.056423,0.314986,0.000000,-0.193055,0.331132,0.000000,-0.380493,0.261368,0.000000
0.000000,0.000000,0.000000,0.055921,0.315076,0.000000,-0.193452,0.332776,0.000000,-0.381945,0.265915,0.000000
0.000000,0.000000,0.000000,0.055421,0.315164,0.000000,-0.193832,0.334477,0.000000,-0.383363,0.270615,0.000000
0.000000,0.000000,0.000000,0.054920,0.315252,0.000000,-0.194199,0.336228,0.000000,-0.384744,0.275462,0.000000
0.000000,0.000000,0.000000,0.054415,0.315340,0.000000,-0.194554,0.338027,0.000000,-0.386085,0.280444,0.000000
0.000000,0.000000,0.000000,0.053904,0.315427,0.000000,-0.194899,0.339866,0.000000,-0.387382,0.285550,0.000000
0.000000,0.000000,0.000000,0.053385,0.315516,0.000000,-0.195236,0.341740,0.000000,-0.388632,0.290770,0.000000
0.000000,0.000000,0.000000,0.052856,0.315605,0.000000,-0.195567,0.343644,0.000000,-0.389831,0.296089,0.000000
0.000000,0.000000,0.000000,0.052316,0.315695,0.000000,-0.195892,0.345572,0.000000,-0.390975,0.301495,0.000000
0.000000,0.000000,0.000000,0.051764,0.315786,0.000000,-0.196214,0.347517,0.000000,-0.392061,0.306971,0.000000
0.000000,0.000000,0.000000,0.051200,0.315877,0.000000,-0.196532,0.349473,0.000000,-0.393086,0.312502,0.000000
0.000000,0.000000,0.000000,0.050624,0.315970,0.000000,-0.196848,0.351433,0.000000,-0.394046,0.318073,0.000000
0.000000,0.000000,0.000000,0.050035,0.316064,0.000000,-0.197163,0.353391,0.000000,-0.394941,0.323664,0.000000
0.000000,0.000000,0.000000,0.049435,0.316159,0.000000,-0.197476,0.355339,0.000000,-0.395768,0.329258,0.000000
0.000000,0.000000,0.000000,0.048823,0.316254,0.000000,-0.197789,0.357271,0.000000,-0.396527,0.334837,0.000000
0.000000,0.000000,0.000000,0.048201,0.316349,0.000000,-0.198102,0.359179,0.000000,-0.397217,0.340382,0.000000
0.000000,0.000000,0.000000,0.047570,0.316444,0.000000,-0.198417,0.361057,0.000000,-0.397840,0.345872,0.000000
0.000000,0.000000,0.000000,0.046931,0.316540,0.000000,-0.198734,0.362897,0.000000,-0.398396,0.351290,0.000000
0.000000,0.000000,0.000000,0.046284,0.316635,0.000000,-0.199053,0.364693,0.000000,-0.398890,0.356615,0.000000
0.000000,0.000000,0.000000,0.045633,0.316730,0.000000,-0.199376,0.366437,0.000000,-0.399323,0.361827,0.000000
0.000000,0.000000,0.000000,0.044977,0.316823,0.000000,-0.199704,0.368123,0.000000,-0.399700,0.366909,0.000000
0.000000,0.000000,0.000000,0.044318,0.316916,0.000000,-0.200037,0.369744,0.000000,-0.400026,0.371840,0.000000
0.000000,0.000000,0.000000,0.043657,0.317008,0.000000,-0.200378,0.371294,0.000000,-0.400307,0.376604,0.000000
0.000000,0.000000,0.000000,0.042996,0.317098,0.000000,-0.200727,0.372767,0.000000,-0.400550,0.381182,0.000000
0.000000,0.000000,0.000000,0.042337,0.317187,0.000000,-0.201086,0.374157,0.000000,-0.400760,0.385557,0.000000
0.000000,0.000000,0.000000,0.041679,0.317274,0.000000,-0.201456,0.375459,0.000000,-0.400947,0.389715,0.000000
0.000000,0.000000,0.000000,0.041024,0.317359,0.000000,-0.201839,0.376667,0.000000,-0.401118,0.393640,0.000000
0.000000,0.000000,0.000000,0.040373,0.317443,0.000000,-0.202238,0.377777,0.000000,-0.401281,0.397318,0.000000
0.000000,0.000000,0.000000,0.039725,0.317525,0.000000,-0.202653,0.378786,0.000000,-0.401444,0.400736,0.000000
