0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.666667,0.000000,-0.444444,0.000000,-0.105209
0.000000,-2.526835,0.000000,-1.684469,0.000000,-0.388093
0.000000,-5.984742,0.000000,-3.988736,0.000000,-0.907926
0.000000,-11.336449,0.000000,-7.551432,0.000000,-1.715378
0.000000,-18.781766,0.000000,-12.497902,0.000000,-2.852897
0.000000,-28.434066,0.000000,-18.889033,0.000000,-4.353098
0.000000,-40.328421,0.000000,-26.725628,0.000000,-6.235620
0.000000,-54.428560,0.000000,-35.953796,0.000000,-8.496594
0.000000,-70.633370,0.000000,-46.471144,0.000000,-11.105173
0.000000,-88.783644,0.000000,-58.133209,0.000000,-14.005046
0.000000,-108.669703,0.000000,-70.759590,0.000000,-17.120428
0.000000,-130.040132,0.000000,-84.139888,0.000000,-20.366279
0.000000,-152.611461,0.000000,-98.040491,0.000000,-23.659991
0.000000,-176.078266,0.000000,-112.213679,0.000000,-26.930556
0.000000,-200.123146,0.000000,-126.409625,0.000000,-30.122567
0.000000,-224.426354,0.000000,-140.390131,0.000000,-33.195233
0.000000,-248.675154,0.000000,-153.941510,0.000000,-36.118769
0.000000,-272.572973,0.000000,-166.883983,0.000000,-38.870733
0.000000,-295.848136,0.000000,-179.076200,0.000000,-41.433741
0.000000,-318.261592,0.000000,-190.415141,0.000000,-43.794652
0.000000,-339.612899,0.000000,-200.832735,0.000000,-45.944563
0.000000,-359.743864,0.000000,-210.290799,0.000000,-47.878926
0.000000,-378.539586,0.000000,-218.775578,0.000000,-49.597404
0.000000,-395.927056,0.000000,-226.292619,0.000000,-51.103385
0.000000,-411.871771,0.000000,-232.862309,0.000000,-52.403284
0.000000,-426.372961,0.000000,-238.516120,0.000000,-53.505778
0.000000,-439.458057,0.000000,-243.293522,0.000000,-54.421102
0.000000,-451.176962,0.000000,-247.239476,0.000000,-55.160462
0.000000,-461.596534,0.000000,-250.402405,0.000000,-55.735581
0.000000,-470.795566,0.000000,-252.832588,0.000000,-56.158360
0.000000,-478.860440,0.000000,-254.580895,0.000000,-56.440639
0.000000,-485.834525,0.000000,-255.697817,0.000000,-56.594026
0.000000,-491.723891,0.000000,-256.231105,0.000000,-56.630211
0.000000,-496.511345,0.000000,-256.222219,0.000000,-56.557514
-0.052704,-500.201304,0.000000,-255.663504,0.000000,-56.376256
-0.275760,-502.837540,-0.000738,-254.522677,-0.001904,-56.083461
-0.838439,-504.492102,-0.034780,-252.794457,-0.017381,-55.681033
-1.893164,-557.618367,-0.146673,-220.720309,-0.060577,-70.085536
-3.630589,-606.109528,-0.407880,-201.958889,-0.155245,-73.969316
-6.214912,-651.065467,-0.896273,-188.816713,-0.327731,-72.297779
-9.808014,-692.824716,-1.706028,-178.263959,-0.609619,-69.059272
-14.542937,-731.194242,-2.933208,-169.241376,-1.032979,-65.616972
-20.538297,-765.889853,-4.680738,-161.308661,-1.632201,-62.338093
-27.886144,-796.718839,-7.048438,-154.227468,-2.440699,-59.312544
-36.663457,-823.623207,-10.134765,-147.843746,-3.491497,-56.554126
-46.928250,-846.669923,-14.030042,-142.049465,-4.814977,-54.055575
-58.726884,-866.021047,-18.816257,-136.766800,-6.438816,-51.804515
-78.326729,-786.629774,-24.535251,-149.076686,-8.424054,-40.491247
-98.796558,-732.106250,-31.266538,-156.756927,-10.731647,-35.601171
-121.029606,-691.694666,-39.044409,-161.428642,-13.380353,-33.310831
-145.256102,-660.255024,-47.884944,-164.027399,-16.376328,-32.357931
-171.519847,-634.925232,-57.789286,-165.202599,-19.719624,-32.168716
-199.780103,-613.964926,-68.743231,-165.427089,-23.405137,-32.437031
-229.948515,-596.248766,-80.719836,-165.048665,-27.423743,-32.985382
-261.902994,-581.013013,-93.679936,-164.323444,-31.762550,-33.707636
-295.497595,-567.717454,-107.574258,-163.440324,-36.405574,-34.541141
-330.567686,-555.965610,-122.344370,-162.539436,-41.334007,-35.451209
-366.935222,-545.456714,-137.924432,-161.725891,-46.526738,-36.421508
-404.412332,-535.955956,-154.242446,-161.079869,-51.960683,-37.447703
-442.805022,-527.275676,-171.221767,-160.663910,-57.611227,-38.533072
-481.916279,-519.263296,-188.782566,-160.528110,-63.452644,-39.685477
-521.548937,-511.793488,-206.843361,-160.713828,-69.458485,-40.915288
-561.508361,-504.763011,-225.322667,-161.256374,-75.602044,-42.233962
-601.605035,-498.087232,-244.140811,-162.186986,-81.856804,-43.653109
-641.657270,-491.697671,-263.222007,-163.534377,-88.196558,-45.183858
-681.494080,-485.540137,-282.495982,-165.326123,-94.596376,-46.836300
-720.961412,-479.573354,-301.904584,-167.589683,-101.027605,-48.619288
-759.883675,-473.903423,-321.371635,-170.304230,-107.488020,-50.547378
-798.247460,-468.220949,-341.233003,-173.608221,-113.926884,-52.606448
-835.825681,-462.615577,-361.808154,-177.535014,-120.286993,-54.769601
-872.451847,-456.966618,-383.307155,-182.252597,-126.522554,-56.940321
-907.944497,-451.275247,-405.851359,-187.904337,-132.593015,-59.026059
-942.266631,-445.150843,-429.452468,-194.841041,-138.472167,-60.905501
-975.234358,-438.807507,-453.957895,-203.144355,-144.125018,-62.575404
-1006.759094,-432.088744,-478.738455,-213.108501,-149.568801,-64.013861
-1036.830152,-425.010178,-503.614282,-224.895043,-154.751727,-65.353106
-1065.233750,-417.880991,-527.950468,-238.535480,-159.653020,-66.722416
-1091.793760,-410.946879,-551.100091,-254.035776,-164.251497,-68.275301
-1116.244371,-404.516007,-572.371034,-271.272070,-168.432684,-70.194893
