0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316148,0.440375,0.293339,0.317774
0.266872,0.298288,0.316148,0.440375,0.293339,0.317774
0.266872,0.298288,0.316147,0.440376,0.293338,0.317775
0.266873,0.298288,0.316143,0.440378,0.293335,0.317777
0.266873,0.298288,0.316138,0.440382,0.293331,0.317782
0.266874,0.298287,0.316128,0.440389,0.293323,0.317789
0.266874,0.298286,0.316112,0.440400,0.293311,0.317801
0.266875,0.298285,0.316090,0.440415,0.293293,0.317820
0.266877,0.298284,0.316058,0.440437,0.293267,0.317846
0.266878,0.298282,0.316016,0.440465,0.293230,0.317882
0.266880,0.298281,0.315963,0.440502,0.293182,0.317931
0.266881,0.298280,0.315896,0.440547,0.293120,0.317993
0.266881,0.298279,0.315815,0.440603,0.293043,0.318070
0.266880,0.298280,0.315718,0.440669,0.292949,0.318163
0.266878,0.298282,0.315606,0.440746,0.292839,0.318274
0.266874,0.298287,0.315476,0.440834,0.292711,0.318402
0.266867,0.298294,0.315330,0.440934,0.292563,0.318549
0.266857,0.298304,0.315166,0.441045,0.292397,0.318715
0.266842,0.298318,0.314985,0.441169,0.292212,0.318901
0.266823,0.298338,0.314786,0.441304,0.292007,0.319105
0.266798,0.298362,0.314570,0.441450,0.291784,0.319329
0.266768,0.298393,0.314337,0.441609,0.291541,0.319571
0.266730,0.298430,0.314087,0.441779,0.291280,0.319832
0.266686,0.298475,0.313819,0.441960,0.291001,0.320111
0.266634,0.298527,0.313535,0.442153,0.290705,0.320408
0.266574,0.298587,0.313234,0.442357,0.290391,0.320722
0.266505,0.298655,0.312916,0.442571,0.290060,0.321053
0.266428,0.298733,0.312582,0.442797,0.289712,0.321401
0.266341,0.298820,0.312232,0.443033,0.289349,0.321764
0.266244,0.298916,0.311865,0.443280,0.288970,0.322143
0.266138,0.299023,0.311483,0.443537,0.288576,0.322536
0.266021,0.299139,0.311085,0.443804,0.288169,0.322943
0.265895,0.299266,0.310671,0.444082,0.287750,0.323363
0.265757,0.299403,0.310241,0.444370,0.287319,0.323793
0.265609,0.299551,0.309796,0.444667,0.286879,0.324234
0.265450,0.299710,0.309336,0.444975,0.286430,0.324683
0.265280,0.299881,0.308859,0.445293,0.285975,0.325137
0.265099,0.300062,0.308367,0.445621,0.285517,0.325595
0.264906,0.300255,0.307859,0.445958,0.285058,0.326055
0.264701,0.300459,0.307335,0.446306,0.284600,0.326513
0.264486,0.300675,0.306795,0.446664,0.284146,0.326967
0.264258,0.300903,0.306240,0.447032,0.283699,0.327413
0.264018,0.301142,0.305669,0.447409,0.283262,0.327850
0.263767,0.301394,0.305084,0.447795,0.282838,0.328274
0.263503,0.301658,0.304484,0.448189,0.282429,0.328683
0.263227,0.301934,0.303872,0.448592,0.282038,0.329074
0.262938,0.302222,0.303248,0.449001,0.281666,0.329446
0.262634,0.302523,0.302614,0.449416,0.281316,0.329797
0.262317,0.302838,0.301973,0.449836,0.280987,0.330126
0.261985,0.303165,0.301326,0.450258,0.280680,0.330432
0.261639,0.303505,0.300675,0.450682,0.280396,0.330717
0.261277,0.303859,0.300025,0.451105,0.280132,0.330979
0.260900,0.304226,0.299378,0.451525,0.279889,0.331221
0.260507,0.304607,0.298738,0.451941,0.279664,0.331444
0.260097,0.305002,0.298107,0.452350,0.279457,0.331648
0.259672,0.305411,0.297490,0.452749,0.279267,0.331835
0.259229,0.305833,0.296889,0.453137,0.279092,0.332007
0.258770,0.306270,0.296308,0.453512,0.278933,0.332163
0.258294,0.306720,0.295750,0.453872,0.278786,0.332306
0.257801,0.307184,0.295217,0.454214,0.278653,0.332436
0.257291,0.307661,0.294714,0.454538,0.278532,0.332554
0.256763,0.308152,0.294242,0.454842,0.278424,0.332660
0.256247,0.308630,0.293724,0.455174,0.278423,0.332660
0.255728,0.309108,0.293282,0.455457,0.278195,0.332881
0.255224,0.309570,0.292750,0.455798,0.278230,0.332848
0.254706,0.310043,0.292384,0.456032,0.277798,0.333265
0.254207,0.310495,0.291880,0.456355,0.277773,0.333290
0.253707,0.310946,0.291418,0.456650,0.277686,0.333373
0.253212,0.311391,0.290940,0.456956,0.277719,0.333341
0.252701,0.311848,0.290627,0.457155,0.277330,0.333716
0.252208,0.312287,0.290185,0.457438,0.277369,0.333678
0.251697,0.312740,0.289914,0.457610,0.276983,0.334047
0.251179,0.313197,0.289595,0.457813,0.276941,0.334088
0.250639,0.313672,0.289362,0.457962,0.276880,0.334146
0.250083,0.314158,0.289168,0.458085,0.276899,0.334127
0.249497,0.314667,0.289133,0.458107,0.276600,0.334413
0.248928,0.315160,0.288892,0.458261,0.276864,0.334161
