0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317774
0.266872,0.298288,0.316149,0.440375,0.293339,0.317773
0.266872,0.298289,0.316149,0.440374,0.293339,0.317773
0.266872,0.298289,0.316149,0.440374,0.293339,0.317773
0.266872,0.298289,0.316149,0.440374,0.293339,0.317773
0.266871,0.298289,0.316150,0.440374,0.293339,0.317773
0.266871,0.298289,0.316150,0.440374,0.293340,0.317773
0.266871,0.298290,0.316151,0.440373,0.293340,0.317773
0.266870,0.298290,0.316151,0.440373,0.293340,0.317773
0.266870,0.298291,0.316152,0.440372,0.293340,0.317772
0.266869,0.298292,0.316153,0.440372,0.293341,0.317772
0.266868,0.298293,0.316154,0.440371,0.293341,0.317772
0.266867,0.298294,0.316156,0.440370,0.293341,0.317771
0.266866,0.298295,0.316157,0.440369,0.293342,0.317771
0.266865,0.298296,0.316159,0.440368,0.293342,0.317770
0.266863,0.298297,0.316161,0.440366,0.293343,0.317769
0.266861,0.298299,0.316163,0.440365,0.293344,0.317769
0.266859,0.298301,0.316166,0.440363,0.293345,0.317768
0.266857,0.298303,0.316168,0.440361,0.293346,0.317767
0.266855,0.298306,0.316172,0.440359,0.293347,0.317766
0.266852,0.298308,0.316175,0.440357,0.293348,0.317765
0.266849,0.298311,0.316179,0.440354,0.293349,0.317763
0.266846,0.298314,0.316183,0.440351,0.293351,0.317762
0.266843,0.298318,0.316188,0.440348,0.293352,0.317760
0.266839,0.298322,0.316193,0.440344,0.293354,0.317759
0.266834,0.298326,0.316199,0.440340,0.293356,0.317757
0.266830,0.298331,0.316205,0.440336,0.293358,0.317755
0.266825,0.298336,0.316212,0.440332,0.293360,0.317753
0.266820,0.298341,0.316219,0.440327,0.293362,0.317750
0.266814,0.298347,0.316226,0.440322,0.293365,0.317748
0.266808,0.298353,0.316234,0.440316,0.293368,0.317745
0.266801,0.298359,0.316243,0.440310,0.293371,0.317742
0.266794,0.298366,0.316252,0.440304,0.293374,0.317739
0.266787,0.298374,0.316262,0.440297,0.293377,0.317735
0.266779,0.298381,0.316273,0.440290,0.293381,0.317732
0.266771,0.298390,0.316284,0.440282,0.293384,0.317728
0.266762,0.298398,0.316295,0.440274,0.293389,0.317724
0.266753,0.298408,0.316308,0.440266,0.293393,0.317720
0.266743,0.298417,0.316321,0.440257,0.293397,0.317715
0.266733,0.298428,0.316334,0.440248,0.293402,0.317710
0.266722,0.298438,0.316349,0.440238,0.293407,0.317705
0.266711,0.298450,0.316363,0.440228,0.293413,0.317700
0.266699,0.298461,0.316379,0.440217,0.293418,0.317694
0.266687,0.298474,0.316395,0.440206,0.293424,0.317688
0.266674,0.298486,0.316412,0.440195,0.293430,0.317682
0.266661,0.298500,0.316430,0.440182,0.293437,0.317676
0.266647,0.298513,0.316448,0.440170,0.293443,0.317669
0.266633,0.298528,0.316467,0.440157,0.293450,0.317662
0.266618,0.298542,0.316486,0.440144,0.293458,0.317655
0.266603,0.298558,0.316507,0.440130,0.293465,0.317647
0.266587,0.298574,0.316528,0.440115,0.293473,0.317639
0.266570,0.298590,0.316549,0.440101,0.293482,0.317631
0.266554,0.298607,0.316571,0.440085,0.293490,0.317623
0.266536,0.298624,0.316594,0.440070,0.293499,0.317614
0.266518,0.298642,0.316618,0.440054,0.293508,0.317605
0.266500,0.298661,0.316642,0.440037,0.293517,0.317595
0.266481,0.298680,0.316667,0.440020,0.293527,0.317585
0.266461,0.298699,0.316693,0.440002,0.293537,0.317575
0.266442,0.298719,0.316719,0.439984,0.293548,0.317565
0.266421,0.298739,0.316746,0.439966,0.293558,0.317554
0.266400,0.298760,0.316773,0.439947,0.293569,0.317543
0.266379,0.298782,0.316802,0.439928,0.293580,0.317532
0.266357,0.298804,0.316830,0.439908,0.293592,0.317521
0.266334,0.298826,0.316860,0.439888,0.293604,0.317509
0.266312,0.298849,0.316890,0.439867,0.293616,0.317497
0.266288,0.298872,0.316921,0.439846,0.293628,0.317484
0.266264,0.298896,0.316952,0.439825,0.293641,0.317472
0.266240,0.298920,0.316984,0.439803,0.293654,0.317459
0.266215,0.298945,0.317016,0.439780,0.293667,0.317445
0.266190,0.298970,0.317050,0.439758,0.293681,0.317432
