3.281485,-14.052644,-3.465225
16.754745,2.477156,0.147171
1.086124,-11.787028,-2.895029
17.731938,1.814450,-0.068419
3.583452,-9.767648,-2.442294
17.882048,1.912637,-0.030648
5.224119,-8.572761,-2.207057
18.549693,2.486240,0.087586
6.362953,-7.637118,-2.005721
19.399323,3.289930,0.265647
7.208853,-6.827376,-1.822452
20.284438,4.219644,0.477011
7.813005,-6.120953,-1.656266
21.164387,5.235299,0.711862
8.184013,-5.522679,-1.508416
22.022949,6.311258,0.964571
8.314602,-5.048750,-1.383079
22.852916,7.429209,1.230757
8.190843,-4.717397,-1.284829
23.646611,8.571736,1.506150
7.799429,-4.542515,-1.217356
24.388244,9.716742,1.785430
7.136451,-4.531775,-1.183083
25.051478,10.835666,2.061905
6.291660,-4.905026,-1.231427
25.827140,12.063702,2.366298
4.987889,-5.574542,-1.343522
26.569340,13.235481,2.659449
3.410371,-6.350769,-1.478699
27.038704,14.167047,2.901024
1.768199,-7.027773,-1.593268
27.030676,14.722970,3.060725
0.220703,-7.455140,-1.654841
26.435303,14.853147,3.126897
-1.163979,-7.575177,-1.650672
25.246233,14.496207,3.086228
-2.278307,-7.317204,-1.565287
23.437660,13.759933,2.961541
-3.217660,-6.782405,-1.420196
21.110225,12.748054,2.775629
-4.067306,-6.056985,-1.233823
18.346511,11.527237,2.543365
-4.860803,-5.179681,-1.014431
15.191469,10.136555,2.273699
-5.592127,-4.154764,-0.762933
11.658826,8.592226,1.970739
-6.261449,-3.248231,-0.539407
8.022537,7.076902,1.675094
-7.057831,-2.477402,-0.346093
4.356007,5.595732,1.386574
-7.935956,-1.791024,-0.171450
0.670501,4.148523,1.104959
-8.853040,-1.180646,-0.013782
-2.979740,2.766112,0.836811
-9.873513,-0.880648,0.074958
-6.277251,1.648252,0.621821
-11.181024,-0.814439,0.112669
-9.188300,0.756733,0.455371
-12.672112,-0.875452,0.121715
-11.793568,0.020508,0.321131
-14.205485,-0.987671,0.118181
-14.145933,-0.602106,0.209398
-15.795151,-1.191455,0.094110
-16.167823,-1.075912,0.127256
-17.353947,-1.429646,0.060607
-17.894868,-1.437021,0.066468
-18.788963,-1.658011,0.026505
-19.348459,-1.709527,0.021560
-20.034095,-1.850565,-0.003014
-20.532160,-1.907536,-0.010678
-21.048220,-1.996929,-0.025918
-21.443144,-2.042810,-0.032784
-21.795493,-2.089645,-0.040508
-22.056022,-2.112416,-0.043898
-22.248757,-2.125665,-0.045949
-22.356965,-2.122107,-0.045173
-22.386805,-2.106802,-0.042643
-22.332431,-2.078514,-0.038177
-22.195164,-2.040027,-0.032446
-21.973526,-1.992922,-0.025914
-21.671471,-1.941725,-0.018367
-21.282000,-1.886325,-0.012994
-20.817601,-1.827503,-0.009326
-20.295837,-1.738666,-0.000171
-19.747001,-1.639348,0.009753
-19.169779,-1.530118,0.021305
-18.565508,-1.411188,0.033928
-17.942698,-1.287331,0.047091
-17.297695,-1.154752,0.060968
-16.647487,-1.023164,0.074594
-15.987029,-0.888514,0.088655
-15.325379,-0.754443,0.102618
-14.663845,-0.619718,0.116682
-14.008839,-0.485747,0.130731
-13.364084,-0.352078,0.145035
-12.735293,-0.219136,0.159716
-12.115941,-0.077881,0.175717
-11.524525,0.063075,0.192246
-10.958759,0.207999,0.210375
-10.424612,0.355588,0.230103
-9.922386,0.506473,0.251531
-9.463100,0.643350,0.271688
-9.053661,0.763934,0.291036
-8.676131,0.869596,0.307931
-8.316648,0.956774,0.320845
-7.968370,1.029431,0.330411
-7.634118,1.085400,0.335994
-7.309873,1.127005,0.338033
-6.997618,1.153341,0.336325
-6.694874,1.166143,0.331250
-6.402530,1.165349,0.322818
-6.118797,1.152478,0.311383
-5.843613,1.128053,0.297083
-5.575883,1.093371,0.280235
-5.314944,1.049340,0.261061
-5.059648,0.997234,0.239869
-4.809212,0.938077,0.216911
-4.562519,0.873104,0.192490
-4.318743,0.803355,0.166868
-4.076859,0.729980,0.140337
-3.836076,0.653964,0.113157
-3.595496,0.576336,0.085600
-3.354431,0.497977,0.057911
-3.112194,0.419774,0.030340
-2.868249,0.342470,0.003105
-2.622044,0.266826,-0.023569
-2.380053,0.188726,-0.050625
-2.129226,0.117056,-0.075936
-1.880189,0.045709,-0.100894
-1.622768,-0.018624,-0.123890
-1.367185,-0.081941,-0.146283
-1.106002,-0.139448,-0.166898
-0.841048,-0.191485,-0.185832
-0.570714,-0.236672,-0.202743
-0.296013,-0.275168,-0.217658
-0.015961,-0.305928,-0.230329
0.268589,-0.329019,-0.240776
0.558013,-0.341118,-0.248186
0.847688,-0.347654,-0.253914
1.145484,-0.342948,-0.256609
1.443147,-0.331630,-0.257382
1.746887,-0.309635,-0.255312
2.050363,-0.280355,-0.251210
