0.319673,0.072613,0.083871,0.004817,0.013473,0.011426,0.215417,0.034932,1.486194
0.319673,0.072613,0.083871,0.004817,0.013473,0.011426,0.215417,0.034932,1.486194
0.319673,0.072613,0.083871,0.004817,0.013473,0.011426,0.215417,0.034932,1.486196
0.319675,0.072613,0.083871,0.004817,0.013473,0.011426,0.215417,0.034932,1.486203
0.319678,0.072613,0.083873,0.004817,0.013473,0.011426,0.215416,0.034932,1.486226
0.319687,0.072613,0.083878,0.004817,0.013473,0.011427,0.215415,0.034932,1.486283
0.319705,0.072613,0.083887,0.004817,0.013473,0.011429,0.215413,0.034931,1.486397
0.319736,0.072614,0.083903,0.004817,0.013474,0.011433,0.215409,0.034930,1.486602
0.319785,0.072615,0.083928,0.004817,0.013474,0.011438,0.215402,0.034928,1.486939
0.319860,0.072617,0.083966,0.004817,0.013475,0.011446,0.215391,0.034925,1.487454
0.319969,0.072619,0.084021,0.004817,0.013476,0.011458,0.215376,0.034921,1.488199
0.320118,0.072622,0.084098,0.004817,0.013478,0.011474,0.215354,0.034916,1.489228
0.320316,0.072625,0.084199,0.004817,0.013480,0.011495,0.215325,0.034909,1.490593
0.320573,0.072631,0.084330,0.004817,0.013482,0.011523,0.215287,0.034900,1.492344
0.320895,0.072637,0.084494,0.004817,0.013485,0.011558,0.215241,0.034888,1.494525
0.321291,0.072646,0.084696,0.004817,0.013490,0.011601,0.215184,0.034873,1.497173
0.321654,0.072679,0.084894,0.004817,0.013506,0.011695,0.215274,0.034812,1.496737
0.322008,0.072731,0.085097,0.004817,0.013532,0.011827,0.215464,0.034720,1.494128
0.322371,0.072794,0.085311,0.004817,0.013564,0.011989,0.215725,0.034604,1.489880
0.322760,0.072866,0.085541,0.004817,0.013600,0.012175,0.216034,0.034473,1.484387
0.323186,0.072944,0.085793,0.004817,0.013639,0.012381,0.216373,0.034332,1.477952
0.323660,0.073024,0.086070,0.004817,0.013679,0.012605,0.216728,0.034185,1.470794
0.324188,0.073105,0.086374,0.004817,0.013719,0.012845,0.217088,0.034035,1.463057
0.324773,0.073185,0.086707,0.004817,0.013759,0.013097,0.217443,0.033887,1.454825
0.325417,0.073264,0.087068,0.004817,0.013799,0.013363,0.217789,0.033741,1.446139
0.326119,0.073339,0.087457,0.004817,0.013836,0.013640,0.218120,0.033599,1.437008
0.327010,0.073397,0.087931,0.004817,0.013865,0.013887,0.218292,0.033492,1.432072
0.328058,0.073442,0.088478,0.004817,0.013888,0.014115,0.218344,0.033407,1.430450
0.329245,0.073478,0.089089,0.004817,0.013906,0.014331,0.218300,0.033339,1.431484
0.330553,0.073508,0.089759,0.004817,0.013921,0.014539,0.218178,0.033281,1.434635
0.331971,0.073534,0.090481,0.004817,0.013934,0.014744,0.217990,0.033232,1.439454
0.333488,0.073558,0.091251,0.004817,0.013946,0.014949,0.217746,0.033188,1.445576
0.335094,0.073579,0.092064,0.004817,0.013956,0.015157,0.217451,0.033148,1.452715
0.336780,0.073598,0.092917,0.004817,0.013966,0.015368,0.217110,0.033111,1.460654
0.338538,0.073616,0.093805,0.004817,0.013975,0.015584,0.216724,0.033077,1.469227
0.340360,0.073633,0.094724,0.004817,0.013983,0.015804,0.216296,0.033045,1.478311
0.342238,0.073649,0.095671,0.004817,0.013991,0.016029,0.215826,0.033015,1.487811
0.344165,0.073663,0.096642,0.004817,0.013998,0.016257,0.215316,0.032988,1.497649
0.346132,0.073676,0.097632,0.004817,0.014005,0.016488,0.214766,0.032963,1.507763
