0.349066,1.396263,0.349066
0.349066,1.396263,0.349066
0.349066,1.396263,0.349066
0.349066,1.396263,0.349066
0.349066,1.396264,0.349066
0.349066,1.396264,0.349066
0.349066,1.396264,0.349066
0.349066,1.396265,0.349067
0.349066,1.396266,0.349067
0.349066,1.396267,0.349068
0.349066,1.396268,0.349068
0.349066,1.396271,0.349069
0.349067,1.396274,0.349071
0.349067,1.396278,0.349073
0.349067,1.396282,0.349075
0.349068,1.396288,0.349078
0.349068,1.396296,0.349081
0.349069,1.396305,0.349085
0.349069,1.396315,0.349090
0.349070,1.396328,0.349096
0.349071,1.396342,0.349103
0.349072,1.396359,0.349111
0.349074,1.396379,0.349120
0.349075,1.396401,0.349130
0.349077,1.396426,0.349142
0.349079,1.396455,0.349156
0.349081,1.396487,0.349171
0.349084,1.396523,0.349187
0.349086,1.396563,0.349206
0.349089,1.396607,0.349227
0.349093,1.396656,0.349250
0.349097,1.396710,0.349275
0.349101,1.396768,0.349302
0.349105,1.396832,0.349332
0.349110,1.396901,0.349365
0.349115,1.396976,0.349400
0.349121,1.397056,0.349439
0.349127,1.397143,0.349480
0.349134,1.397236,0.349525
0.349141,1.397335,0.349573
0.349148,1.397441,0.349625
0.349156,1.397554,0.349680
0.349165,1.397674,0.349739
0.349175,1.397801,0.349802
0.349184,1.397936,0.349868
0.349195,1.398078,0.349939
0.349206,1.398227,0.350014
0.349218,1.398384,0.350094
0.349230,1.398549,0.350177
0.349244,1.398722,0.350266
0.349258,1.398903,0.350358
0.349272,1.399092,0.350456
0.349288,1.399289,0.350558
0.349304,1.399495,0.350666
0.349321,1.399708,0.350778
0.349339,1.399930,0.350895
0.349357,1.400161,0.351017
0.349377,1.400400,0.351145
0.349397,1.400647,0.351277
0.349419,1.400903,0.351415
0.349441,1.401168,0.351558
0.349464,1.401441,0.351706
0.349488,1.401722,0.351860
0.349513,1.402012,0.352019
0.349539,1.402311,0.352183
0.349566,1.402618,0.352352
0.349594,1.402934,0.352527
0.349623,1.403259,0.352707
0.349654,1.403592,0.352893
0.349685,1.403933,0.353083
0.349717,1.404283,0.353279
0.349751,1.404642,0.353481
0.349785,1.405009,0.353687
0.349821,1.405384,0.353899
0.349858,1.405768,0.354116
0.349896,1.406161,0.354338
0.349936,1.406562,0.354565
0.349398,1.407622,0.354325
0.348288,1.409330,0.353650
0.346606,1.411675,0.352565
0.344354,1.414649,0.351089
0.341535,1.418241,0.349240
0.338149,1.422443,0.347034
0.334201,1.427239,0.344490
0.329693,1.432617,0.341628
0.324631,1.438559,0.338473
0.319021,1.445044,0.335052
0.313448,1.451414,0.331849
0.307920,1.457660,0.328877
0.302450,1.463769,0.326148
0.297048,1.469726,0.323678
0.291729,1.475516,0.321484
0.286511,1.481120,0.319584
0.281410,1.486520,0.317996
0.276447,1.491695,0.316738
0.271642,1.496625,0.315826
0.267018,1.501289,0.315272
0.262597,1.505669,0.315084
0.258402,1.509747,0.315259
0.254456,1.513508,0.315791
0.250782,1.516934,0.316680
0.247405,1.520010,0.317929
0.244346,1.522721,0.319533
0.241624,1.525060,0.321481
0.239258,1.527020,0.323759
0.237265,1.528597,0.326345
0.235656,1.529795,0.329212
0.234440,1.530623,0.332319
0.233619,1.531101,0.335613
0.233184,1.531262,0.339021
0.233106,1.531167,0.342438
0.233313,1.530949,0.345639
0.233763,1.530691,0.348482
0.234443,1.530419,0.350926
0.235339,1.530150,0.352949
0.236442,1.529895,0.354542
0.237742,1.529661,0.355705
0.239230,1.529452,0.356448
0.240897,1.529267,0.356790
0.242736,1.529105,0.356754
0.244738,1.528962,0.356376
0.246895,1.528830,0.355703
0.249197,1.528709,0.354760
0.251637,1.528597,0.353573
0.254204,1.528493,0.352158
0.256890,1.528395,0.350536
0.259687,1.528304,0.348724
0.262585,1.528218,0.346738
0.265574,1.528137,0.344596
0.268645,1.528061,0.342314
0.271788,1.527989,0.339909
0.274995,1.527921,0.337398
0.278255,1.527858,0.334797
0.281559,1.527797,0.332123
0.284897,1.527741,0.329392
0.288260,1.527688,0.326622
0.291638,1.527639,0.323826
0.295023,1.527594,0.321023
0.298405,1.527554,0.318228
0.301776,1.527517,0.315456
0.305126,1.527486,0.312724
0.308448,1.527460,0.310047
0.311733,1.527439,0.307440
0.314974,1.527424,0.304918
0.318162,1.527415,0.302496
0.321292,1.527413,0.300187
0.324356,1.527417,0.298006
0.327347,1.527429,0.295964
0.330260,1.527450,0.294073
0.333089,1.527480,0.292342
0.335830,1.527521,0.290782
0.338477,1.527572,0.289402
0.341027,1.527634,0.288211
0.343476,1.527709,0.287213
0.345821,1.527797,0.286416
0.348059,1.527898,0.285821
0.350189,1.528015,0.285428
0.352209,1.528148,0.285234
0.354119,1.528300,0.285230
